k_id	work	k	genre	year	mov_id	mov	tempo	time_sig	key	exp_beg	exp_len	tot_cads	cad_no	cad_type	next_key	elided	arr_m	arr_beat	end_m	end_beat	cad_len
329	Sonata for Organ and Orchestra	329 (317a)	Church sonata	1779	198		Allegro	4/4	C	1	67	5	3	K4	V	true	39	1.00	39	1.00	0.00
329	Sonata for Organ and Orchestra	329 (317a)	Church sonata	1779	198		Allegro	4/4	C	1	67	5	4	K4	V	false	45	1.00	45	3.00	2.00
329	Sonata for Organ and Orchestra	329 (317a)	Church sonata	1779	198		Allegro	4/4	C	1	67	5	5	K4	 	true	61	1.00	61	1.00	0.00
330	Piano Sonata	330 (300h)	Piano sonata	1783	199	I	Allegro moderato	2/4	C	1	58	7	1	K1	I	true	12	1.00	16	1.00	8.00
330	Piano Sonata	330 (300h)	Piano sonata	1783	199	I	Allegro moderato	2/4	C	1	58	7	2	K2	V	false	18	1.00	19	1.00	2.00
330	Piano Sonata	330 (300h)	Piano sonata	1783	199	I	Allegro moderato	2/4	C	1	58	7	3	K4	V	true	26	1.00	26	1.00	0.00
330	Piano Sonata	330 (300h)	Piano sonata	1783	199	I	Allegro moderato	2/4	C	1	58	7	4	K4	V	false	34	1.00	34	2.00	1.00
330	Piano Sonata	330 (300h)	Piano sonata	1783	199	I	Allegro moderato	2/4	C	1	58	7	5	K4	V	true	42	1.00	42	1.00	0.00
330	Piano Sonata	330 (300h)	Piano sonata	1783	199	I	Allegro moderato	2/4	C	1	58	7	6	K4	V	true	54	1.00	54	1.00	0.00
330	Piano Sonata	330 (300h)	Piano sonata	1783	199	I	Allegro moderato	2/4	C	1	58	7	7	K4	 	false	58	1.00	59	1.00	2.00
330	Piano Sonata	330 (300h)	Piano sonata	1783	200	III	Allegretto	2/4	C	1	68	5	1	K1	I	false	16	1.00	21	1.00	10.00
330	Piano Sonata	330 (300h)	Piano sonata	1783	200	III	Allegretto	2/4	C	1	68	5	2	K3	V	false	32	1.00	33	1.00	2.00
330	Piano Sonata	330 (300h)	Piano sonata	1783	200	III	Allegretto	2/4	C	1	68	5	3	K4	V	true	47	1.00	47	1.00	0.00
330	Piano Sonata	330 (300h)	Piano sonata	1783	200	III	Allegretto	2/4	C	1	68	5	4	K4	V	true	61	1.00	61	1.00	0.00
330	Piano Sonata	330 (300h)	Piano sonata	1783	200	III	Allegretto	2/4	C	1	68	5	5	K4	 	false	68	1.00	69	1.00	2.00
332	Piano Sonata	332 (300k)	Piano sonata	1783	201	I	Allegro	3/4	F	1	93	6	1	K1	I	false	12	1.00	23	1.00	33.00
332	Piano Sonata	332 (300k)	Piano sonata	1783	201	I	Allegro	3/4	F	1	93	6	2	K3	V	false	37	1.00	41	1.00	12.00
332	Piano Sonata	332 (300k)	Piano sonata	1783	201	I	Allegro	3/4	F	1	93	6	3	K4	V	true	56	1.00	56	1.00	0.00
332	Piano Sonata	332 (300k)	Piano sonata	1783	201	I	Allegro	3/4	F	1	93	6	4	K3	V	false	67	1.00	71	1.00	12.00
332	Piano Sonata	332 (300k)	Piano sonata	1783	201	I	Allegro	3/4	F	1	93	6	5	K4	V	true	86	1.00	86	1.00	0.00
332	Piano Sonata	332 (300k)	Piano sonata	1783	201	I	Allegro	3/4	F	1	93	6	6	K4	 	false	93	1.00	94	1.00	3.00
332	Piano Sonata	332 (300k)	Piano sonata	1783	202	III	Allegro assai	6/8	F	1	90	5	1	K1	I	false	14	2.00	36	1.00	64.50
332	Piano Sonata	332 (300k)	Piano sonata	1783	202	III	Allegro assai	6/8	F	1	90	5	2	K3	V	false	49	1.00	50	1.00	3.00
332	Piano Sonata	332 (300k)	Piano sonata	1783	202	III	Allegro assai	6/8	F	1	90	5	3	K4	V	true	65	1.00	65	1.00	0.00
332	Piano Sonata	332 (300k)	Piano sonata	1783	202	III	Allegro assai	6/8	F	1	90	5	4	K4	V	true	85	1.00	85	1.00	0.00
332	Piano Sonata	332 (300k)	Piano sonata	1783	202	III	Allegro assai	6/8	F	1	90	5	5	K4	 	false	88	1.00	91	1.00	9.00
333	Piano Sonata	333 (315c)	Piano sonata	1783	203	I	Allegro	4/4	Bb	1	63	7	1	K1	I	false	10	1.00	11	1.00	4.00
333	Piano Sonata	333 (315c)	Piano sonata	1783	203	I	Allegro	4/4	Bb	1	63	7	2	K2	V	false	14	1.00	15	1.00	4.00
333	Piano Sonata	333 (315c)	Piano sonata	1783	203	I	Allegro	4/4	Bb	1	63	7	3	K3	V	false	18	1.00	23	1.00	20.00
333	Piano Sonata	333 (315c)	Piano sonata	1783	203	I	Allegro	4/4	Bb	1	63	7	4	K4	V	false	38	1.00	39	1.00	4.00
333	Piano Sonata	333 (315c)	Piano sonata	1783	203	I	Allegro	4/4	Bb	1	63	7	5	K4	V	false	50	1.00	51	1.50	4.50
333	Piano Sonata	333 (315c)	Piano sonata	1783	203	I	Allegro	4/4	Bb	1	63	7	6	K4	V	true	59	1.00	59	1.00	0.00
333	Piano Sonata	333 (315c)	Piano sonata	1783	203	I	Allegro	4/4	Bb	1	63	7	7	K4	 	false	63	1.00	64	1.00	4.00
334	Divertimento	334 (320b) with March K. 445 (320c)	Divertimento for a mixed ensemble	1780	204	I	Allegro	4/4	D	1	83	5	1	K1	I	true	13	1.00	13	1.00	0.00
334	Divertimento	334 (320b) with March K. 445 (320c)	Divertimento for a mixed ensemble	1780	204	I	Allegro	4/4	D	1	83	5	2	K2	V	false	28	1.00	33	1.00	20.00
334	Divertimento	334 (320b) with March K. 445 (320c)	Divertimento for a mixed ensemble	1780	204	I	Allegro	4/4	D	1	83	5	3	K4	V	false	50	1.00	50	1.25	0.25
334	Divertimento	334 (320b) with March K. 445 (320c)	Divertimento for a mixed ensemble	1780	204	I	Allegro	4/4	D	1	83	5	4	K4	V	true	66	1.00	66	1.00	0.00
334	Divertimento	334 (320b) with March K. 445 (320c)	Divertimento for a mixed ensemble	1780	204	I	Allegro	4/4	D	1	83	5	5	K4	 	true	74	1.00	78	1.00	16.00
338	Symphony	338	Symphony	1780	205	I	Allegro vivace	4/4	C	1	112	6	1	K1	I	true	16	1.00	20	1.00	16.00
338	Symphony	338	Symphony	1780	205	I	Allegro vivace	4/4	C	1	112	6	2	K2	V	true	24	1.00	24	1.00	0.00
338	Symphony	338	Symphony	1780	205	I	Allegro vivace	4/4	C	1	112	6	3	K3	V	false	34	1.00	40	3.00	26.00
338	Symphony	338	Symphony	1780	205	I	Allegro vivace	4/4	C	1	112	6	4	K4	V	true	64	1.00	64	1.00	0.00
338	Symphony	338	Symphony	1780	205	I	Allegro vivace	4/4	C	1	112	6	5	K4	V	true	104	1.00	104	1.00	0.00
338	Symphony	338	Symphony	1780	205	I	Allegro vivace	4/4	C	1	112	6	6	K4	 	false	112	1.00	112	3.00	2.00
338	Symphony	338	Symphony	1780	206	III	Allegro vivace	6/8	C	1	134	6	1	K1	I	true	17	1.00	17	1.00	0.00
338	Symphony	338	Symphony	1780	206	III	Allegro vivace	6/8	C	1	134	6	2	K2	V	false	33	1.00	43	1.00	30.00
338	Symphony	338	Symphony	1780	206	III	Allegro vivace	6/8	C	1	134	6	3	K4	V	false	59	1.00	59	2.00	1.50
338	Symphony	338	Symphony	1780	206	III	Allegro vivace	6/8	C	1	134	6	4	K4	V	true	103	1.00	103	1.00	0.00
338	Symphony	338	Symphony	1780	206	III	Allegro vivace	6/8	C	1	134	6	5	K4	V	true	115	1.00	115	1.00	0.00
338	Symphony	338	Symphony	1780	206	III	Allegro vivace	6/8	C	1	134	6	6	K4	 	false	129	1.00	135	1.00	18.00
345	Thamos	345 (336a)	Incidental music for the stage	1777	207	No. 2	Allegro	4/4	c	4	44	3	1	K1	i	true	14	1.00	14	1.00	0.00
345	Thamos	345 (336a)	Incidental music for the stage	1777	207	No. 2	Allegro	4/4	c	4	44	3	2	K4	III	false	29	1.00	29	3.00	2.00
345	Thamos	345 (336a)	Incidental music for the stage	1777	207	No. 2	Allegro	4/4	c	4	44	3	3	K4	 	false	41	1.00	46	1.00	20.00
345	Thamos	345 (336a)	Incidental music for the stage	1777	208	No. 5	Allegro vivace assai	4/4	d	1	32	2	1	K2	III	false	16	1.00	21	1.00	20.00
345	Thamos	345 (336a)	Incidental music for the stage	1777	208	No. 5	Allegro vivace assai	4/4	d	1	32	2	2	K4	 	true	32	1.00	32	1.00	0.00
358	Sonata for Piano Four-Hands	358 (186c)	Sonata for piano four-hands	1774	209	I	Allegro	4/4	Bb	1	45	4	1	K1	I	false	4	1.00	4	3.00	2.00
358	Sonata for Piano Four-Hands	358 (186c)	Sonata for piano four-hands	1774	209	I	Allegro	4/4	Bb	1	45	4	2	K2	V	false	12	1.00	17	1.00	20.00
358	Sonata for Piano Four-Hands	358 (186c)	Sonata for piano four-hands	1774	209	I	Allegro	4/4	Bb	1	45	4	3	K4	V	true	32	1.00	32	1.00	0.00
358	Sonata for Piano Four-Hands	358 (186c)	Sonata for piano four-hands	1774	209	I	Allegro	4/4	Bb	1	45	4	4	K4	 	true	40	1.00	40	1.00	0.00
358	Sonata for Piano Four-Hands	358 (186c)	Sonata for piano four-hands	1774	210	III	Molto presto	2/4	Bb	1	88	4	1	K1	I	true	23	1.00	23	1.00	0.00
358	Sonata for Piano Four-Hands	358 (186c)	Sonata for piano four-hands	1774	210	III	Molto presto	2/4	Bb	1	88	4	2	K2	V	false	33	1.00	35	1.00	4.00
358	Sonata for Piano Four-Hands	358 (186c)	Sonata for piano four-hands	1774	210	III	Molto presto	2/4	Bb	1	88	4	3	K4	V	true	65	1.00	65	1.00	0.00
358	Sonata for Piano Four-Hands	358 (186c)	Sonata for piano four-hands	1774	210	III	Molto presto	2/4	Bb	1	88	4	4	K4	 	false	81	1.00	85	1.00	8.00
361	Serenade for Thirteen Wind Instruments	361 (370a)	Serenade for wind instruments	1784	211	I	Molto allegro	4/4	Bb	15	76	5	1	K1	I	true	26	1.00	26	1.00	0.00
361	Serenade for Thirteen Wind Instruments	361 (370a)	Serenade for wind instruments	1784	211	I	Molto allegro	4/4	Bb	15	76	5	2	K3	V	false	37	1.00	40	1.00	12.00
361	Serenade for Thirteen Wind Instruments	361 (370a)	Serenade for wind instruments	1784	211	I	Molto allegro	4/4	Bb	15	76	5	3	K4	V	false	59	1.00	59	3.00	2.00
361	Serenade for Thirteen Wind Instruments	361 (370a)	Serenade for wind instruments	1784	211	I	Molto allegro	4/4	Bb	15	76	5	4	K4	V	true	74	1.00	74	1.00	0.00
361	Serenade for Thirteen Wind Instruments	361 (370a)	Serenade for wind instruments	1784	211	I	Molto allegro	4/4	Bb	15	76	5	5	K4	 	false	88	1.00	91	1.00	12.00
366	Idomeneo	366	Opera	1781	212	Overture	Allegro	4/4	D	1	92	5	1	K2	I	false	19	1.00	23	1.00	16.00
366	Idomeneo	366	Opera	1781	212	Overture	Allegro	4/4	D	1	92	5	2	K2	V	true	35	1.00	35	1.00	0.00
366	Idomeneo	366	Opera	1781	212	Overture	Allegro	4/4	D	1	92	5	3	K4	V	true	45	1.00	45	1.00	0.00
366	Idomeneo	366	Opera	1781	212	Overture	Allegro	4/4	D	1	92	5	4	K3	V	false	63	1.00	64	1.00	4.00
366	Idomeneo	366	Opera	1781	212	Overture	Allegro	4/4	D	1	92	5	5	K4	 	true	81	1.00	81	1.00	0.00
370	Oboe Quartet	370 (368b)	Quartet with wind instrument	1781	213	I	Allegro	4/4	F	1	63	5	1	K1	I	false	20	1.00	20	1.50	0.50
370	Oboe Quartet	370 (368b)	Quartet with wind instrument	1781	213	I	Allegro	4/4	F	1	63	5	2	K2	V	false	30	1.00	31	1.00	4.00
370	Oboe Quartet	370 (368b)	Quartet with wind instrument	1781	213	I	Allegro	4/4	F	1	63	5	3	K3	V	false	35	1.00	37	1.00	8.00
370	Oboe Quartet	370 (368b)	Quartet with wind instrument	1781	213	I	Allegro	4/4	F	1	63	5	4	K4	V	true	57	1.00	57	1.00	0.00
370	Oboe Quartet	370 (368b)	Quartet with wind instrument	1781	213	I	Allegro	4/4	F	1	63	5	5	K4	 	false	61	1.00	64	1.00	12.00
375	Serenade	375	Serenade for wind instruments	1781	214	I	Allegro maestoso	4/4	Eb	1	92	4	1	K1	I	true	25	1.00	25	1.00	0.00
375	Serenade	375	Serenade for wind instruments	1781	214	I	Allegro maestoso	4/4	Eb	1	92	4	2	K3	V	false	47	1.00	49	1.00	8.00
375	Serenade	375	Serenade for wind instruments	1781	214	I	Allegro maestoso	4/4	Eb	1	92	4	3	K4	V	true	67	1.00	67	1.00	0.00
375	Serenade	375	Serenade for wind instruments	1781	214	I	Allegro maestoso	4/4	Eb	1	92	4	4	K4	 	true	85	1.00	89	1.00	16.00
376	Sonata for Piano and Violin	376 (374d)	Violin sonata	1781	215	I	Allegro	4/4	F	1	47	5	1	K1	I	true	10	1.00	10	1.00	0.00
376	Sonata for Piano and Violin	376 (374d)	Violin sonata	1781	215	I	Allegro	4/4	F	1	47	5	2	K2	V	false	18	1.00	19	1.00	4.00
376	Sonata for Piano and Violin	376 (374d)	Violin sonata	1781	215	I	Allegro	4/4	F	1	47	5	3	K4	V	false	36	1.00	36	3.00	2.00
376	Sonata for Piano and Violin	376 (374d)	Violin sonata	1781	215	I	Allegro	4/4	F	1	47	5	4	K4	V	true	44	1.00	44	1.00	0.00
376	Sonata for Piano and Violin	376 (374d)	Violin sonata	1781	215	I	Allegro	4/4	F	1	47	5	5	K4	 	false	47	1.00	48	1.00	4.00
377	Sonata for Piano and Violin	377 (374e)	Violin sonata	1781	216	I	Allegro	2/2	F	1	51	5	1	K1	I	true	9	1.00	9	1.00	0.00
377	Sonata for Piano and Violin	377 (374e)	Violin sonata	1781	216	I	Allegro	2/2	F	1	51	5	2	K2	V	true	17	1.00	17	1.00	0.00
377	Sonata for Piano and Violin	377 (374e)	Violin sonata	1781	216	I	Allegro	2/2	F	1	51	5	3	K4	V	true	37	1.00	37	1.00	0.00
377	Sonata for Piano and Violin	377 (374e)	Violin sonata	1781	216	I	Allegro	2/2	F	1	51	5	4	K4	V	true	43	1.00	43	1.00	0.00
377	Sonata for Piano and Violin	377 (374e)	Violin sonata	1781	216	I	Allegro	2/2	F	1	51	5	5	K4	 	false	47	1.00	52	1.00	20.00
378	Sonata for Piano and Violin	378 (317d)	Violin sonata	1780	217	I	Allegro moderato	4/4	Bb	1	82	5	1	K1	I	true	16	1.00	16	1.00	0.00
378	Sonata for Piano and Violin	378 (317d)	Violin sonata	1780	217	I	Allegro moderato	4/4	Bb	1	82	5	2	K2	V	false	23	1.00	29	1.00	24.00
378	Sonata for Piano and Violin	378 (317d)	Violin sonata	1780	217	I	Allegro moderato	4/4	Bb	1	82	5	3	K3	V	false	37	1.00	47	1.00	40.00
378	Sonata for Piano and Violin	378 (317d)	Violin sonata	1780	217	I	Allegro moderato	4/4	Bb	1	82	5	4	K4	V	false	65	1.00	65	1.25	0.25
378	Sonata for Piano and Violin	378 (317d)	Violin sonata	1780	217	I	Allegro moderato	4/4	Bb	1	82	5	5	K4	 	true	77	1.00	82	3.00	22.00
379	Sonata for Piano and Violin	379 (373a)	Violin sonata	1781	218	I(b)	Allegro	3/4	g	50	56	5	1	K1	i	false	67	1.00	67	3.00	2.00
379	Sonata for Piano and Violin	379 (373a)	Violin sonata	1781	218	I(b)	Allegro	3/4	g	50	56	5	2	K2	i	false	73	1.00	74	1.00	3.00
379	Sonata for Piano and Violin	379 (373a)	Violin sonata	1781	218	I(b)	Allegro	3/4	g	50	56	5	3	K3	III	false	77	1.00	78	1.00	3.00
379	Sonata for Piano and Violin	379 (373a)	Violin sonata	1781	218	I(b)	Allegro	3/4	g	50	56	5	4	K4	III	false	101	1.00	102	1.00	3.00
379	Sonata for Piano and Violin	379 (373a)	Violin sonata	1781	218	I(b)	Allegro	3/4	g	50	56	5	5	K4	 	false	105	1.00	106	1.00	3.00
380	Sonata for Piano and Violin	380 (374f)	Violin sonata	1781	219	I	Allegro	4/4	Eb	1	58	5	1	K1	I	false	12	1.00	13	1.00	4.00
380	Sonata for Piano and Violin	380 (374f)	Violin sonata	1781	219	I	Allegro	4/4	Eb	1	58	5	2	K3	V	true	17	1.00	17	1.00	0.00
380	Sonata for Piano and Violin	380 (374f)	Violin sonata	1781	219	I	Allegro	4/4	Eb	1	58	5	3	K4	V	true	27	1.00	27	1.00	0.00
380	Sonata for Piano and Violin	380 (374f)	Violin sonata	1781	219	I	Allegro	4/4	Eb	1	58	5	4	K4	V	true	46	1.00	46	1.00	0.00
380	Sonata for Piano and Violin	380 (374f)	Violin sonata	1781	219	I	Allegro	4/4	Eb	1	58	5	5	K4	 	false	54	1.00	59	1.00	20.00
381	Sonata for Piano Four-Hands	381 (123a)	Sonata for piano four-hands	1772	220	I	Allegro	4/4	D	1	30	4	1	K1	I	true	6	1.00	6	1.00	0.00
381	Sonata for Piano Four-Hands	381 (123a)	Sonata for piano four-hands	1772	220	I	Allegro	4/4	D	1	30	4	2	K2	V	false	13	1.00	14	1.00	4.00
381	Sonata for Piano Four-Hands	381 (123a)	Sonata for piano four-hands	1772	220	I	Allegro	4/4	D	1	30	4	3	K4	V	true	27	1.00	27	1.00	0.00
381	Sonata for Piano Four-Hands	381 (123a)	Sonata for piano four-hands	1772	220	I	Allegro	4/4	D	1	30	4	4	K4	 	false	29	1.00	31	1.00	8.00
381	Sonata for Piano Four-Hands	381 (123a)	Sonata for piano four-hands	1772	221	III	Molto allegro	2/4	D	1	70	4	1	K1	I	false	16	1.00	17	1.00	2.00
381	Sonata for Piano Four-Hands	381 (123a)	Sonata for piano four-hands	1772	221	III	Molto allegro	2/4	D	1	70	4	2	K2	V	false	24	1.00	25	1.00	2.00
381	Sonata for Piano Four-Hands	381 (123a)	Sonata for piano four-hands	1772	221	III	Molto allegro	2/4	D	1	70	4	3	K4	V	false	59	1.00	59	2.00	1.00
381	Sonata for Piano Four-Hands	381 (123a)	Sonata for piano four-hands	1772	221	III	Molto allegro	2/4	D	1	70	4	4	K4	 	false	67	1.00	70	2.00	7.00
384	Die Entführung aus dem Serail	384	Opera	1782	222	Overture	Presto	2/2	C	1	118	4	1	K1	I	true	33	1.00	33	1.00	0.00
384	Die Entführung aus dem Serail	384	Opera	1782	222	Overture	Presto	2/2	C	1	118	4	2	K3	V	false	55	1.00	65	1.00	40.00
384	Die Entführung aus dem Serail	384	Opera	1782	222	Overture	Presto	2/2	C	1	118	4	3	K4	V	true	109	1.00	109	1.00	0.00
384	Die Entführung aus dem Serail	384	Opera	1782	222	Overture	Presto	2/2	C	1	118	4	4	K4	 	false	117	1.00	119	1.00	8.00
385	Symphony	385	Symphony	1782	223	I	Allegro spiritoso	4/4	D	1	94	6	1	K1	I	true	13	1.00	13	1.00	0.00
385	Symphony	385	Symphony	1782	223	I	Allegro spiritoso	4/4	D	1	94	6	2	K2	I	true	29	1.00	35	1.00	24.00
385	Symphony	385	Symphony	1782	223	I	Allegro spiritoso	4/4	D	1	94	6	3	K3	V	true	48	1.00	48	1.00	0.00
385	Symphony	385	Symphony	1782	223	I	Allegro spiritoso	4/4	D	1	94	6	4	K4	V	false	58	1.00	59	1.00	4.00
385	Symphony	385	Symphony	1782	223	I	Allegro spiritoso	4/4	D	1	94	6	5	K4	V	true	74	1.00	74	1.00	0.00
385	Symphony	385	Symphony	1782	223	I	Allegro spiritoso	4/4	D	1	94	6	6	K4	 	false	88	1.00	95	1.00	28.00
385	Symphony	385	Symphony	1782	224	IV	Presto	2/2	D	1	79	5	1	K1	I	true	20	1.00	20	1.00	0.00
385	Symphony	385	Symphony	1782	224	IV	Presto	2/2	D	1	79	5	2	K2	V	true	26	1.00	26	1.00	0.00
385	Symphony	385	Symphony	1782	224	IV	Presto	2/2	D	1	79	5	3	K3	V	false	34	1.00	38	1.00	16.00
385	Symphony	385	Symphony	1782	224	IV	Presto	2/2	D	1	79	5	4	K4	V	true	53	1.00	53	1.00	0.00
385	Symphony	385	Symphony	1782	224	IV	Presto	2/2	D	1	79	5	5	K4	 	false	67	1.00	71	1.00	16.00
387	String Quartet	387	String quartet	1782	225	I	Allegro vivace assai	4/4	G	1	55	6	1	K1	I	false	10	3.00	11	1.00	2.00
387	String Quartet	387	String quartet	1782	225	I	Allegro vivace assai	4/4	G	1	55	6	2	K3	V	false	20	3.00	25	1.00	18.00
387	String Quartet	387	String quartet	1782	225	I	Allegro vivace assai	4/4	G	1	55	6	3	K4	V	false	38	3.00	39	1.00	2.00
387	String Quartet	387	String quartet	1782	225	I	Allegro vivace assai	4/4	G	1	55	6	4	K4	V	false	49	3.00	49	4.00	1.00
387	String Quartet	387	String quartet	1782	225	I	Allegro vivace assai	4/4	G	1	55	6	5	K4	V	false	53	3.00	54	1.00	2.00
387	String Quartet	387	String quartet	1782	225	I	Allegro vivace assai	4/4	G	1	55	6	6	K4	 	false	55	3.00	56	1.00	2.00
387	String Quartet	387	String quartet	1782	226	IV	Molto allegro	2/2	G	1	124	5	1	K1	I	true	17	1.00	31	1.00	56.00
387	String Quartet	387	String quartet	1782	226	IV	Molto allegro	2/2	G	1	124	5	2	K3	V	false	39	1.00	51	2.00	50.00
387	String Quartet	387	String quartet	1782	226	IV	Molto allegro	2/2	G	1	124	5	3	K4	V	false	91	1.00	92	1.00	4.00
387	String Quartet	387	String quartet	1782	226	IV	Molto allegro	2/2	G	1	124	5	4	K4	V	false	107	1.00	108	1.00	4.00
387	String Quartet	387	String quartet	1782	226	IV	Molto allegro	2/2	G	1	124	5	5	K4	 	false	119	1.00	120	1.00	4.00
388	Serenade	388 (384a)	Serenade for wind instruments	1782	227	I	Allegro	2/2	c	1	94	5	1	K1	i	true	22	1.00	22	1.00	0.00
388	Serenade	388 (384a)	Serenade for wind instruments	1782	227	I	Allegro	2/2	c	1	94	5	2	K2	III	false	26	1.00	28	1.00	8.00
388	Serenade	388 (384a)	Serenade for wind instruments	1782	227	I	Allegro	2/2	c	1	94	5	3	K3	III	false	34	1.00	42	1.00	32.00
388	Serenade	388 (384a)	Serenade for wind instruments	1782	227	I	Allegro	2/2	c	1	94	5	4	K4	III	false	66	1.00	67	1.00	4.00
388	Serenade	388 (384a)	Serenade for wind instruments	1782	227	I	Allegro	2/2	c	1	94	5	5	K4	 	false	90	1.00	95	1.00	20.00
407	Horn Quintet	407 (386c)	Quintet with wind instrument	1782	228	I	Allegro	4/4	Eb	1	56	4	1	K1	I	true	16	1.00	16	1.00	0.00
407	Horn Quintet	407 (386c)	Quintet with wind instrument	1782	228	I	Allegro	4/4	Eb	1	56	4	2	K3	V	false	30	1.00	34	1.00	16.00
407	Horn Quintet	407 (386c)	Quintet with wind instrument	1782	228	I	Allegro	4/4	Eb	1	56	4	3	K4	V	true	52	1.00	52	1.00	0.00
407	Horn Quintet	407 (386c)	Quintet with wind instrument	1782	228	I	Allegro	4/4	Eb	1	56	4	4	K4	 	false	56	1.00	57	1.00	4.00
421	String Quartet	421 (417b)	String quartet	1783	229	I	Allegro moderato	4/4	d	1	41	7	1	K1	i	false	8	3.00	9	1.00	2.00
421	String Quartet	421 (417b)	String quartet	1783	229	I	Allegro moderato	4/4	d	1	41	7	2	K2	III	false	12	3.00	14	3.00	8.00
421	String Quartet	421 (417b)	String quartet	1783	229	I	Allegro moderato	4/4	d	1	41	7	3	K3	III	false	18	3.00	21	1.00	10.00
421	String Quartet	421 (417b)	String quartet	1783	229	I	Allegro moderato	4/4	d	1	41	7	4	K4	III	false	24	3.00	25	1.00	2.00
421	String Quartet	421 (417b)	String quartet	1783	229	I	Allegro moderato	4/4	d	1	41	7	5	K4	III	true	32	3.00	32	3.00	0.00
421	String Quartet	421 (417b)	String quartet	1783	229	I	Allegro moderato	4/4	d	1	41	7	6	K4	III	true	35	3.00	35	3.00	0.00
421	String Quartet	421 (417b)	String quartet	1783	229	I	Allegro moderato	4/4	d	1	41	7	7	K4	 	true	40	3.00	40	3.00	0.00
423	Duo for Violin and Viola	423	Duo for melodic instruments	1783	230	I	Allegro	4/4	G	1	48	6	1	K1	I	false	12	1.00	13	1.00	4.00
423	Duo for Violin and Viola	423	Duo for melodic instruments	1783	230	I	Allegro	4/4	G	1	48	6	2	K2	V	false	16	3.00	17	1.00	2.00
423	Duo for Violin and Viola	423	Duo for melodic instruments	1783	230	I	Allegro	4/4	G	1	48	6	3	K3	V	false	24	1.00	27	1.00	12.00
423	Duo for Violin and Viola	423	Duo for melodic instruments	1783	230	I	Allegro	4/4	G	1	48	6	4	K4	V	true	34	1.00	34	1.00	0.00
423	Duo for Violin and Viola	423	Duo for melodic instruments	1783	230	I	Allegro	4/4	G	1	48	6	5	K4	V	false	44	1.00	44	2.00	1.00
423	Duo for Violin and Viola	423	Duo for melodic instruments	1783	230	I	Allegro	4/4	G	1	48	6	6	K4	 	false	48	1.00	49	1.00	4.00
424	Duo for Violin and Viola	424	Duo for melodic instruments	1783	231	I	Allegro	3/4	Bb	11	70	6	1	K1	I	false	30	1.00	34	2.50	13.50
424	Duo for Violin and Viola	424	Duo for melodic instruments	1783	231	I	Allegro	3/4	Bb	11	70	6	2	K2	V	true	36	1.00	36	1.00	0.00
424	Duo for Violin and Viola	424	Duo for melodic instruments	1783	231	I	Allegro	3/4	Bb	11	70	6	3	K4	V	false	43	1.00	44	1.00	3.00
424	Duo for Violin and Viola	424	Duo for melodic instruments	1783	231	I	Allegro	3/4	Bb	11	70	6	4	K4	V	true	62	1.00	62	1.00	0.00
424	Duo for Violin and Viola	424	Duo for melodic instruments	1783	231	I	Allegro	3/4	Bb	11	70	6	5	K4	V	true	72	1.00	72	1.00	0.00
424	Duo for Violin and Viola	424	Duo for melodic instruments	1783	231	I	Allegro	3/4	Bb	11	70	6	6	K4	 	false	80	1.00	81	1.00	3.00
425	Symphony	425	Symphony	1783	232	I	Allegro spiritoso	4/4	C	20	103	8	1	K1	I	true	42	1.00	42	1.00	0.00
425	Symphony	425	Symphony	1783	232	I	Allegro spiritoso	4/4	C	20	103	8	2	K2	V	true	53	1.00	53	1.00	0.00
425	Symphony	425	Symphony	1783	232	I	Allegro spiritoso	4/4	C	20	103	8	3	K3	V	true	66	1.00	66	1.00	0.00
425	Symphony	425	Symphony	1783	232	I	Allegro spiritoso	4/4	C	20	103	8	4	K4	V	false	71	1.00	71	3.00	2.00
425	Symphony	425	Symphony	1783	232	I	Allegro spiritoso	4/4	C	20	103	8	5	K4	V	false	87	1.00	87	3.00	2.00
425	Symphony	425	Symphony	1783	232	I	Allegro spiritoso	4/4	C	20	103	8	6	K4	V	true	95	1.00	95	1.00	0.00
425	Symphony	425	Symphony	1783	232	I	Allegro spiritoso	4/4	C	20	103	8	7	K4	V	true	111	1.00	111	1.00	0.00
425	Symphony	425	Symphony	1783	232	I	Allegro spiritoso	4/4	C	20	103	8	8	K4	 	false	119	1.00	121	1.00	8.00
425	Symphony	425	Symphony	1783	233	IV	Presto	2/4	C	1	163	8	1	K1	V	false	28	1.00	40	1.00	24.00
425	Symphony	425	Symphony	1783	233	IV	Presto	2/4	C	1	163	8	2	K3	V	false	46	1.00	58	1.00	24.00
425	Symphony	425	Symphony	1783	233	IV	Presto	2/4	C	1	163	8	3	K4	V	false	72	1.00	72	1.50	0.50
425	Symphony	425	Symphony	1783	233	IV	Presto	2/4	C	1	163	8	4	K4	V	true	116	1.00	116	1.00	0.00
425	Symphony	425	Symphony	1783	233	IV	Presto	2/4	C	1	163	8	5	K4	V	true	132	1.00	132	1.00	0.00
425	Symphony	425	Symphony	1783	233	IV	Presto	2/4	C	1	163	8	6	K4	V	true	148	1.00	148	1.00	0.00
425	Symphony	425	Symphony	1783	233	IV	Presto	2/4	C	1	163	8	7	K4	V	false	158	1.00	158	2.00	1.00
425	Symphony	425	Symphony	1783	233	IV	Presto	2/4	C	1	163	8	8	K4	 	false	162	1.00	164	1.00	4.00
